payer_id,first_name,last_name,date_of_birth,age,address,city,province,employment_status,annual_income_cad,marital_status
393,Michael,Roberts,1996-01-21,30,"7094 Oak St, Brampton, Ontario R8G 7T5",Brampton,Ontario,Part-time,18162,Divorced
394,Jacob,Davis,1996-11-16,30,"6725 Jefferson St, Montreal, Quebec M9V 4U5",Montreal,Quebec,Part-time,24059,Divorced
395,Sandra,Clark,2008-05-10,18,"7684 First Ave, Brampton, Ontario S1B 3X9",Brampton,Ontario,Part-time,15373,Common-law
396,Ryan,Evans,2002-12-24,24,"5001 Lincoln Ave, Quebec City, Quebec C6P 3X8",Quebec City,Quebec,Full-time,48700,Single
397,Barbara,Torres,1990-12-19,36,"6980 Jefferson St, Quebec City, Quebec S2Y 9Z6",Quebec City,Quebec,Part-time,16478,Widowed
398,Susan,Phillips,2002-07-02,24,"216 Washington Ave, Brandon, Manitoba P9H 9M3",Brandon,Manitoba,Part-time,20814,Widowed
399,Jessica,White,1990-07-16,36,"454 Franklin St, Lethbridge, Alberta K9Y 3U2",Lethbridge,Alberta,Part-time,15693,Widowed
400,Sandra,Williams,1986-10-31,40,"1853 Jefferson St, Vancouver, British Columbia T7E 3W8",Vancouver,British Columbia,Part-time,20941,Single
401,Thomas,Stewart,1982-11-30,44,"1282 Johnson St, Surrey, British Columbia G3H 2Q3",Surrey,British Columbia,Part-time,15378,Divorced
402,Jennifer,King,1992-11-08,34,"7114 High St, Victoria, British Columbia I7P 9V3",Victoria,British Columbia,Full-time,64839,Married
403,Donald,Jones,1996-07-12,30,"1484 Cedar Ave, Brandon, Manitoba W9Y 4M4",Brandon,Manitoba,Part-time,18431,Divorced
404,Rachel,Morales,2008-03-10,18,"8865 Jackson St, Toronto, Ontario A0A 2Z3",Toronto,Ontario,Full-time,58503,Divorced
405,George,Taylor,2003-10-23,23,"3332 Pine St, Mississauga, Ontario K7E 8R9",Mississauga,Ontario,Part-time,22097,Married
406,Joshua,Perez,2004-01-06,22,"988 Lincoln Ave, Winnipeg, Manitoba L6D 5V2",Winnipeg,Manitoba,Part-time,16176,Married
407,Jason,Robinson,1989-08-22,37,"4179 Church St, Steinbach, Manitoba L1C 0U8",Steinbach,Manitoba,Part-time,17057,Widowed
408,Christopher,Anderson,2000-05-05,26,"6726 Smith St, Montreal, Quebec Z3F 3C0",Montreal,Quebec,Part-time,21790,Single
409,Jessica,Harris,1998-08-09,28,"8926 King St, Brandon, Manitoba Z1R 4I1",Brandon,Manitoba,Unemployed,0,Divorced
410,Andrew,Green,1992-07-24,34,"4436 Maple Ave, Edmonton, Alberta M1U 9U4",Edmonton,Alberta,Unemployed,0,Divorced
411,Carol,Bailey,1982-11-25,44,"5602 Smith St, Ottawa, Ontario Z0G 6I5",Ottawa,Ontario,Full-time,64171,Married
412,Christopher,Rodriguez,1995-08-01,31,"7106 Smith St, Montreal, Quebec W8F 4H9",Montreal,Quebec,Unemployed,0,Divorced
413,Brian,Johnson,1999-09-28,27,"241 Park Ave, Winnipeg, Manitoba X5D 2N3",Winnipeg,Manitoba,Unemployed,0,Divorced
414,Justin,Young,1984-02-20,42,"7019 Pine St, Burnaby, British Columbia S7L 9B2",Burnaby,British Columbia,Part-time,22959,Divorced
415,Kevin,Morales,1987-07-03,39,"2214 Park Ave, Brandon, Manitoba P0X 8L3",Brandon,Manitoba,Part-time,16467,Divorced
416,Donna,Hill,1995-11-09,31,"9866 Park Ave, Victoria, British Columbia H9V 8Z6",Victoria,British Columbia,Unemployed,0,Widowed
417,Nancy,Gonzalez,2008-11-09,18,"7069 King St, Brampton, Ontario M8P 9Y4",Brampton,Ontario,Unemployed,0,Common-law
418,Michael,Jackson,1988-05-15,38,"6091 Oak St, Montreal, Quebec V6N 7L2",Montreal,Quebec,Part-time,18778,Divorced
419,Ruth,Stewart,1998-06-24,28,"42 Lincoln Ave, Victoria, British Columbia P6H 5J9",Victoria,British Columbia,Part-time,19137,Common-law
420,Daniel,Robinson,1989-04-30,37,"656 Maple Ave, Steinbach, Manitoba L6G 2B2",Steinbach,Manitoba,Full-time,65235,Common-law
421,Jonathan,Wright,1989-10-01,37,"9043 Second Ave, Red Deer, Alberta Z0F 3R8",Red Deer,Alberta,Unemployed,0,Married
422,Deborah,Mitchell,1993-04-16,33,"3442 Washington Ave, Laval, Quebec U6W 4I0",Laval,Quebec,Full-time,46306,Single
423,Lisa,Torres,2005-11-16,21,"5004 Clinton St, Laval, Quebec R5F 2A5",Laval,Quebec,Part-time,22464,Widowed
424,Thomas,Smith,1984-07-25,42,"5764 King St, Montreal, Quebec R5A 5Z2",Montreal,Quebec,Part-time,24447,Divorced
425,John,Cooper,1986-05-13,40,"2888 Madison Ave, Brampton, Ontario Z6Q 2B9",Brampton,Ontario,Full-time,63154,Married
426,Sharon,Sanchez,1982-05-28,44,"8189 Clinton St, Lethbridge, Alberta E8K 7Z0",Lethbridge,Alberta,Part-time,16190,Divorced
427,Rachel,Phillips,2008-09-01,18,"6618 Queen St, Brampton, Ontario T9E 3X9",Brampton,Ontario,Full-time,67073,Common-law
428,Dorothy,Nguyen,1997-04-03,29,"3582 Water St, Calgary, Alberta K7L 4U5",Calgary,Alberta,Full-time,43235,Single
429,Melissa,Moore,1999-04-19,27,"825 Spring St, Brampton, Ontario O5P 6G1",Brampton,Ontario,Part-time,17213,Single
430,Stephanie,Cruz,1991-02-05,35,"1787 Franklin St, Calgary, Alberta N8F 5P7",Calgary,Alberta,Unemployed,0,Divorced
431,Jonathan,Harris,2006-02-02,20,"6295 Cedar Ave, Mississauga, Ontario X2D 5H4",Mississauga,Ontario,Part-time,17903,Common-law
432,Karen,Thompson,2005-09-27,21,"9555 Jefferson St, Vancouver, British Columbia O9U 1R2",Vancouver,British Columbia,Part-time,24282,Divorced
433,Lisa,Nguyen,2003-11-24,23,"119 Second Ave, Lethbridge, Alberta N8H 7A4",Lethbridge,Alberta,Full-time,69165,Married
434,Ashley,Wright,1994-11-17,32,"9564 King St, Steinbach, Manitoba A7Y 0S7",Steinbach,Manitoba,Unemployed,0,Divorced
435,Andrew,Collins,2004-07-26,22,"8841 Cedar Ave, Ottawa, Ontario V6H 6K6",Ottawa,Ontario,Full-time,73959,Married
436,Joseph,Robinson,1993-08-16,33,"2817 Mill St, Quebec City, Quebec G9W 5F9",Quebec City,Quebec,Part-time,23167,Divorced
437,Elizabeth,Parker,1993-02-09,33,"4525 Madison Ave, Laval, Quebec O6A 6B5",Laval,Quebec,Unemployed,0,Widowed
438,Samuel,Edwards,1993-02-18,33,"2414 Queen St, Victoria, British Columbia Q9Y 5R3",Victoria,British Columbia,Unemployed,0,Common-law
439,Helen,Edwards,1995-10-30,31,"3826 Mill St, Steinbach, Manitoba Q6O 2E1",Steinbach,Manitoba,Part-time,24498,Common-law
440,Carol,Rivera,1986-11-04,40,"6679 Lincoln Ave, Montreal, Quebec D8W 3D7",Montreal,Quebec,Part-time,20456,Common-law
441,Mary,Jackson,2008-10-13,18,"1728 Mill St, Vancouver, British Columbia V1U 8W5",Vancouver,British Columbia,Unemployed,0,Widowed
442,Justin,Wilson,1994-02-21,32,"587 Adams St, Toronto, Ontario R3Q 7J9",Toronto,Ontario,Full-time,65802,Single
443,Elizabeth,Perez,1991-12-03,35,"29 Franklin St, Edmonton, Alberta H8H 8A9",Edmonton,Alberta,Unemployed,0,Divorced
444,Lisa,Scott,1988-01-21,38,"745 Adams St, Mississauga, Ontario C2D 3F0",Mississauga,Ontario,Part-time,20585,Divorced
445,Michael,Torres,2000-06-08,26,"3023 Park Ave, Surrey, British Columbia O4U 4N6",Surrey,British Columbia,Full-time,73356,Married
446,Daniel,Rogers,2003-02-14,23,"6884 Mill St, Surrey, British Columbia X4F 3T8",Surrey,British Columbia,Part-time,16053,Common-law
447,Donna,Clark,1996-12-10,30,"2917 Franklin St, Brandon, Manitoba Q2Y 8A9",Brandon,Manitoba,Full-time,46923,Married
448,James,Cruz,1994-09-11,32,"5486 Maple Ave, Vancouver, British Columbia G0Y 8T4",Vancouver,British Columbia,Part-time,23617,Divorced
449,Betty,Morris,1992-02-06,34,"6260 Jackson St, Steinbach, Manitoba N9M 2F4",Steinbach,Manitoba,Full-time,54908,Married
450,Andrew,Peterson,1988-06-22,38,"2044 Oak St, Brampton, Ontario G2B 5W0",Brampton,Ontario,Unemployed,0,Widowed
451,Frances,Turner,1982-02-20,44,"6421 Wilson Ave, Toronto, Ontario F4R 0O3",Toronto,Ontario,Unemployed,0,Married
452,Jessica,Turner,2007-09-24,19,"1608 Elm St, Brampton, Ontario R8C 5Y8",Brampton,Ontario,Part-time,19826,Divorced
453,Eric,Rogers,2000-06-28,26,"9396 King St, Burnaby, British Columbia F7X 8F3",Burnaby,British Columbia,Full-time,68424,Widowed
454,George,Ortiz,1985-01-21,41,"7377 King St, Mississauga, Ontario M1A 4G1",Mississauga,Ontario,Full-time,48913,Widowed
455,Kimberly,Rogers,1985-09-09,41,"5460 Spring St, Lethbridge, Alberta T8J 7F9",Lethbridge,Alberta,Full-time,49586,Single
456,Helen,Cruz,1988-06-30,38,"256 High St, Calgary, Alberta E8Q 5A5",Calgary,Alberta,Full-time,56941,Divorced
457,Kevin,Clark,1998-12-14,28,"1499 Jackson St, London, Ontario V5N 4I4",London,Ontario,Unemployed,0,Married
458,Jeffrey,Johnson,2006-04-05,20,"5216 Second Ave, Burnaby, British Columbia D7F 7E0",Burnaby,British Columbia,Full-time,47952,Common-law
459,Jeffrey,Davis,2003-07-26,23,"50 Wilson Ave, Winnipeg, Manitoba S5F 9J2",Winnipeg,Manitoba,Full-time,59008,Divorced
460,Alexander,Moore,2004-07-15,22,"5563 Pine St, Surrey, British Columbia B0I 3I4",Surrey,British Columbia,Part-time,21634,Divorced
461,Frank,Reyes,2000-11-09,26,"8157 Second Ave, Victoria, British Columbia N2M 2V0",Victoria,British Columbia,Full-time,66501,Widowed
462,Donald,Stewart,2002-04-03,24,"9643 Franklin St, Mississauga, Ontario C8M 4F8",Mississauga,Ontario,Part-time,16461,Single
463,Michelle,Lewis,1982-06-05,44,"9649 Franklin St, London, Ontario H0M 2C1",London,Ontario,Full-time,49207,Common-law
464,Linda,Edwards,2004-12-31,22,"2720 Pine St, Steinbach, Manitoba M9N 9F6",Steinbach,Manitoba,Full-time,70606,Common-law
465,Donna,Hill,2001-03-18,25,"8652 Maple Ave, Red Deer, Alberta Y3F 3Q8",Red Deer,Alberta,Unemployed,0,Single
466,Michelle,Hernandez,1992-04-17,34,"9221 Johnson St, Hamilton, Ontario Z1G 0D4",Hamilton,Ontario,Part-time,20350,Married
467,Sarah,Adams,2006-10-10,20,"1307 Elm St, Lethbridge, Alberta A3Z 8I8",Lethbridge,Alberta,Part-time,24852,Single
468,Donna,Gonzalez,2003-08-16,23,"8840 Queen St, Lethbridge, Alberta J2S 1M8",Lethbridge,Alberta,Unemployed,0,Married
469,Sharon,Davis,1994-05-01,32,"6220 Jackson St, Surrey, British Columbia F2D 8L9",Surrey,British Columbia,Full-time,41395,Single
470,Benjamin,Cruz,1996-08-31,30,"9441 Madison Ave, Brandon, Manitoba E0X 7U4",Brandon,Manitoba,Part-time,22697,Common-law
471,Robert,Bailey,1991-12-28,35,"5826 King St, Laval, Quebec G5G 1E0",Laval,Quebec,Unemployed,0,Single
472,Ruth,Rivera,1986-08-20,40,"8548 High St, Surrey, British Columbia A0W 8W4",Surrey,British Columbia,Full-time,69066,Married
473,Michelle,Gomez,1993-03-10,33,"155 Adams St, Lethbridge, Alberta Z0X 7W3",Lethbridge,Alberta,Unemployed,0,Divorced
474,George,Green,2001-02-15,25,"5242 Lincoln Ave, Brampton, Ontario F8Y 0T7",Brampton,Ontario,Full-time,47471,Divorced
475,Stephen,White,2004-12-29,22,"7786 Second Ave, Mississauga, Ontario E7G 9U7",Mississauga,Ontario,Unemployed,0,Common-law
476,Barbara,Reyes,2006-03-24,20,"3706 Maple Ave, Ottawa, Ontario P5H 7R2",Ottawa,Ontario,Unemployed,0,Common-law
477,Justin,Mitchell,1992-03-27,34,"7495 King St, Mississauga, Ontario N2Y 3T0",Mississauga,Ontario,Unemployed,0,Divorced
478,Emily,Reyes,2003-07-25,23,"6457 Oak St, Toronto, Ontario T8M 5C2",Toronto,Ontario,Unemployed,0,Married
479,Patricia,Stewart,2006-05-31,20,"7384 Johnson St, Toronto, Ontario L2M 0O7",Toronto,Ontario,Unemployed,0,Single
480,Emily,Robinson,2008-01-24,18,"5889 Mill St, Ottawa, Ontario F1V 9B7",Ottawa,Ontario,Full-time,70435,Single
481,Ashley,Green,2001-07-20,25,"6923 Cedar Ave, Montreal, Quebec Q3A 6N3",Montreal,Quebec,Unemployed,0,Widowed
482,Laura,Morales,1984-09-14,42,"4029 Church St, Brampton, Ontario R5B 5C6",Brampton,Ontario,Part-time,17691,Widowed
483,Richard,Nguyen,1993-08-27,33,"9205 High St, Hamilton, Ontario K3I 7N0",Hamilton,Ontario,Full-time,40753,Divorced
484,Charles,Allen,2005-04-20,21,"1518 Washington Ave, Mississauga, Ontario Z0U 8O7",Mississauga,Ontario,Full-time,53871,Widowed
485,Donna,Morris,1997-01-03,29,"5173 Elm St, Edmonton, Alberta D2M 8E0",Edmonton,Alberta,Part-time,24886,Married
486,Samuel,Parker,2008-04-10,18,"497 Second Ave, Toronto, Ontario T0E 3H8",Toronto,Ontario,Part-time,17230,Common-law
487,Ashley,Sanchez,2006-09-13,20,"7459 Adams St, Ottawa, Ontario C7Y 5U7",Ottawa,Ontario,Full-time,68116,Married
488,David,Ortiz,1982-11-10,44,"4430 Park Ave, London, Ontario D2B 9A7",London,Ontario,Part-time,18040,Divorced
489,Samuel,Rogers,1994-01-20,32,"8561 Water St, Montreal, Quebec V7U 9M9",Montreal,Quebec,Part-time,15818,Common-law
490,Betty,Evans,1988-01-25,38,"4763 First Ave, Victoria, British Columbia J4U 5M6",Victoria,British Columbia,Unemployed,0,Single
491,Nicole,Peterson,1987-06-03,39,"6075 Spring St, Lethbridge, Alberta C0T 9Q2",Lethbridge,Alberta,Full-time,41831,Married
492,Ashley,Young,1999-12-25,27,"7111 Madison Ave, Winnipeg, Manitoba L9Q 4U4",Winnipeg,Manitoba,Unemployed,0,Common-law
493,Karen,Diaz,2004-02-24,22,"6477 Second Ave, London, Ontario L5N 4Y1",London,Ontario,Full-time,51914,Married
494,Emily,Lewis,1999-11-21,27,"2702 Spring St, Edmonton, Alberta N8C 4P2",Edmonton,Alberta,Part-time,16248,Divorced
495,Sandra,Walker,1988-06-07,38,"5525 Madison Ave, Ottawa, Ontario L3Z 7Q3",Ottawa,Ontario,Part-time,19209,Single
496,Carol,Stewart,2007-12-24,19,"227 Madison Ave, Lethbridge, Alberta B8G 1R3",Lethbridge,Alberta,Full-time,41118,Single
497,Jonathan,Martin,1985-04-03,41,"2517 Madison Ave, Hamilton, Ontario Z1A 5I9",Hamilton,Ontario,Full-time,68909,Widowed
498,Lisa,Clark,1985-11-30,41,"1654 Smith St, Surrey, British Columbia J2J 7J1",Surrey,British Columbia,Part-time,19097,Divorced
499,Mary,Walker,2006-10-24,20,"8650 Pine St, Quebec City, Quebec U0D 6Z6",Quebec City,Quebec,Part-time,21130,Single
500,Michael,Davis,1992-08-07,34,"3459 Elm St, Surrey, British Columbia B0D 6H1",Surrey,British Columbia,Part-time,22900,Single
501,John,Bailey,1997-04-28,29,"5014 Spring St, Winnipeg, Manitoba X8B 5K2",Winnipeg,Manitoba,Unemployed,0,Married
502,Laura,Wright,2005-01-25,21,"7298 Smith St, Brampton, Ontario Q9T 7U8",Brampton,Ontario,Part-time,21432,Common-law
503,James,Parker,1985-09-19,41,"6358 Mill St, Winnipeg, Manitoba L2F 8P8",Winnipeg,Manitoba,Unemployed,0,Single
504,Jessica,Jackson,1998-09-04,28,"9717 Second Ave, Brandon, Manitoba A3G 2X2",Brandon,Manitoba,Part-time,23849,Common-law
505,Betty,Taylor,2000-08-28,26,"4921 Wilson Ave, Red Deer, Alberta D1X 3T0",Red Deer,Alberta,Unemployed,0,Single
506,Deborah,Rogers,2004-04-16,22,"1195 Pine St, Montreal, Quebec P8Q 3P2",Montreal,Quebec,Full-time,66176,Widowed
507,Melissa,Hill,1988-06-22,38,"7348 Water St, Vancouver, British Columbia J0Q 2S5",Vancouver,British Columbia,Full-time,42188,Widowed
508,Dorothy,Hall,1996-11-26,30,"377 Johnson St, Calgary, Alberta Q5B 1G9",Calgary,Alberta,Unemployed,0,Divorced
509,Sharon,Stewart,1991-02-20,35,"35 Park Ave, Edmonton, Alberta I6L 8Z9",Edmonton,Alberta,Part-time,24935,Common-law
510,Jeffrey,Williams,1982-02-12,44,"4382 Main St, Edmonton, Alberta Q1H 7F7",Edmonton,Alberta,Full-time,54142,Single
511,Jonathan,Nelson,2005-06-19,21,"5448 Washington Ave, Quebec City, Quebec V2R 9S0",Quebec City,Quebec,Full-time,43287,Widowed
512,Edward,Phillips,1993-06-19,33,"334 Water St, Surrey, British Columbia Y3C 2Z1",Surrey,British Columbia,Part-time,17916,Widowed
513,Ruth,Hall,1991-08-01,35,"517 Pine St, Quebec City, Quebec X1Q 7U2",Quebec City,Quebec,Part-time,23901,Widowed
514,Steven,Collins,1985-06-26,41,"5900 Jackson St, Winnipeg, Manitoba T1Z 8G8",Winnipeg,Manitoba,Unemployed,0,Married
515,Jessica,Sanchez,1984-09-15,42,"4957 Jefferson St, Surrey, British Columbia P3S 4H8",Surrey,British Columbia,Full-time,71389,Divorced
516,Betty,White,1996-10-09,30,"9906 Second Ave, Red Deer, Alberta K5I 0P1",Red Deer,Alberta,Full-time,60846,Single
517,Nicole,Gomez,1989-03-06,37,"3628 School St, Steinbach, Manitoba J1Q 1G2",Steinbach,Manitoba,Part-time,18156,Common-law
518,Ashley,Clark,1997-06-25,29,"905 Johnson St, Toronto, Ontario V3L 1H3",Toronto,Ontario,Full-time,43003,Widowed
519,Christina,Morgan,2008-06-20,18,"3885 Park Ave, Surrey, British Columbia Y5Z 0N9",Surrey,British Columbia,Full-time,44817,Married
520,Karen,Cooper,1984-11-09,42,"9423 High St, Quebec City, Quebec I8E 7Q1",Quebec City,Quebec,Unemployed,0,Divorced
521,Eric,Roberts,1992-10-24,34,"6286 School St, Steinbach, Manitoba C0Y 0E5",Steinbach,Manitoba,Unemployed,0,Married
522,Rachel,Martinez,1986-10-19,40,"8779 Madison Ave, Surrey, British Columbia Q7N 6G8",Surrey,British Columbia,Full-time,61910,Married
523,Thomas,Thompson,2005-09-22,21,"8377 Second Ave, Quebec City, Quebec E7H 2D9",Quebec City,Quebec,Part-time,18137,Married
524,Helen,Anderson,1995-04-07,31,"9908 Elm St, Laval, Quebec X6N 2I6",Laval,Quebec,Unemployed,0,Single
525,Jason,Roberts,1987-10-02,39,"9066 Franklin St, Steinbach, Manitoba C1U 1M3",Steinbach,Manitoba,Unemployed,0,Married
526,Mary,Robinson,1983-08-07,43,"503 Oak St, Laval, Quebec A6E 5I5",Laval,Quebec,Part-time,16981,Widowed
527,Mary,Perez,1993-09-19,33,"7338 Washington Ave, Brandon, Manitoba U7Y 4K7",Brandon,Manitoba,Unemployed,0,Single
528,Ruth,Clark,2003-09-05,23,"4023 Second Ave, Edmonton, Alberta M8T 1Y4",Edmonton,Alberta,Part-time,21993,Single
529,Charles,Peterson,2006-08-17,20,"5402 High St, Edmonton, Alberta G7U 6D8",Edmonton,Alberta,Unemployed,0,Common-law
530,Paul,Mitchell,1987-10-02,39,"3316 Franklin St, London, Ontario K7U 2U8",London,Ontario,Unemployed,0,Widowed
531,Michael,Turner,2001-12-11,25,"605 Washington Ave, Laval, Quebec I5X 3H2",Laval,Quebec,Unemployed,0,Married
532,Kevin,Jones,2006-07-24,20,"1812 Wilson Ave, London, Ontario E7I 9Q4",London,Ontario,Full-time,58238,Widowed
533,Linda,Reyes,1989-12-01,37,"4922 High St, Quebec City, Quebec U9L 0X9",Quebec City,Quebec,Part-time,24876,Widowed
534,William,Moore,1998-07-06,28,"5934 Maple Ave, Mississauga, Ontario X7V 0N8",Mississauga,Ontario,Unemployed,0,Widowed
535,Samuel,Cooper,1990-09-07,36,"6020 King St, Victoria, British Columbia W9P 5G4",Victoria,British Columbia,Part-time,17679,Common-law
536,Timothy,Gomez,1997-01-17,29,"1810 Jefferson St, Montreal, Quebec J2Q 2V3",Montreal,Quebec,Unemployed,0,Common-law
537,Matthew,Morales,1995-02-20,31,"3529 Second Ave, London, Ontario Q6D 5L7",London,Ontario,Full-time,46928,Divorced
538,Deborah,Cooper,1997-01-18,29,"6094 Wilson Ave, Vancouver, British Columbia J8E 9Q8",Vancouver,British Columbia,Unemployed,0,Married
539,Ruth,Adams,1987-10-30,39,"8565 Washington Ave, Red Deer, Alberta H8Q 8J5",Red Deer,Alberta,Part-time,16066,Widowed
540,Matthew,Lopez,2008-08-21,18,"8044 Second Ave, Mississauga, Ontario L1R 3U5",Mississauga,Ontario,Unemployed,0,Single
541,William,Davis,1998-06-25,28,"5211 Second Ave, Quebec City, Quebec N2Z 8X6",Quebec City,Quebec,Part-time,21064,Widowed
542,George,Cruz,1991-08-01,35,"750 First Ave, Brampton, Ontario T5F 5S9",Brampton,Ontario,Unemployed,0,Divorced
543,Gregory,Hill,1983-03-22,43,"2672 Smith St, Victoria, British Columbia Q6J 6U7",Victoria,British Columbia,Unemployed,0,Widowed
544,Brandon,Mitchell,2000-01-21,26,"5487 First Ave, Toronto, Ontario M2U 7O6",Toronto,Ontario,Part-time,20438,Married
545,Michelle,Robinson,1995-03-10,31,"181 Lincoln Ave, Burnaby, British Columbia G1Z 2P6",Burnaby,British Columbia,Part-time,18021,Divorced
546,Donna,Wilson,1992-08-20,34,"7889 Oak St, London, Ontario K7M 6P4",London,Ontario,Unemployed,0,Married
547,Sarah,Lopez,1985-02-23,41,"4697 Second Ave, Mississauga, Ontario Z1X 2K8",Mississauga,Ontario,Unemployed,0,Single
548,Kimberly,Allen,1999-04-26,27,"384 King St, Mississauga, Ontario W0Y 4E9",Mississauga,Ontario,Part-time,18212,Widowed
549,Gregory,Mitchell,1985-09-08,41,"8944 First Ave, Victoria, British Columbia L5R 8O5",Victoria,British Columbia,Part-time,22340,Widowed
550,Nancy,Green,1998-05-11,28,"5142 Johnson St, Winnipeg, Manitoba V9T 0B2",Winnipeg,Manitoba,Unemployed,0,Single
551,Lisa,Wright,2003-09-20,23,"8895 Park Ave, Victoria, British Columbia O4M 7J6",Victoria,British Columbia,Full-time,44376,Common-law
552,Michelle,Baker,1998-03-26,28,"5254 Jefferson St, Brampton, Ontario F0S 8M4",Brampton,Ontario,Unemployed,0,Common-law
553,Joseph,Smith,1983-06-05,43,"2887 Queen St, Lethbridge, Alberta K8D 4O9",Lethbridge,Alberta,Full-time,47518,Widowed
554,Sharon,Martinez,1999-06-04,27,"7360 Washington Ave, Quebec City, Quebec O7B 3Q4",Quebec City,Quebec,Full-time,44208,Divorced
555,Eric,Martinez,1999-08-11,27,"9378 Maple Ave, Hamilton, Ontario B4M 3E2",Hamilton,Ontario,Full-time,47696,Widowed
556,Rachel,Peterson,2002-03-31,24,"1860 Madison Ave, Edmonton, Alberta F3B 2T7",Edmonton,Alberta,Full-time,59663,Single
557,Frank,Rodriguez,1997-08-26,29,"7050 Water St, Surrey, British Columbia G6X 3I2",Surrey,British Columbia,Full-time,52622,Divorced
558,Andrew,Rogers,1986-10-09,40,"7074 Smith St, Vancouver, British Columbia Q1C 5N0",Vancouver,British Columbia,Full-time,63649,Divorced
559,Catherine,Ramirez,1990-09-12,36,"5865 Johnson St, Laval, Quebec T6P 2M8",Laval,Quebec,Part-time,21740,Divorced
560,Joseph,Johnson,2008-08-21,18,"9793 Second Ave, London, Ontario Z5B 9V7",London,Ontario,Full-time,43501,Divorced
561,Benjamin,Sanchez,1986-04-02,40,"2157 Adams St, Steinbach, Manitoba U3O 9D7",Steinbach,Manitoba,Full-time,66546,Widowed
562,Carol,Taylor,1985-10-30,41,"5044 Jefferson St, Montreal, Quebec X0E 9L7",Montreal,Quebec,Full-time,49404,Married
563,Deborah,Perez,1991-04-12,35,"9122 High St, Edmonton, Alberta C8F 9R4",Edmonton,Alberta,Unemployed,0,Single
564,Sharon,Turner,1994-10-08,32,"8368 Jackson St, Lethbridge, Alberta L5I 0Z0",Lethbridge,Alberta,Part-time,20654,Widowed
565,Sharon,Rodriguez,1995-02-19,31,"3353 Smith St, Toronto, Ontario M9M 8X6",Toronto,Ontario,Unemployed,0,Widowed
566,Lisa,Lee,1985-07-05,41,"4229 Pine St, Steinbach, Manitoba A5M 7O8",Steinbach,Manitoba,Full-time,42292,Widowed
567,Kelly,Morris,1998-12-21,28,"1709 Franklin St, Winnipeg, Manitoba J0I 2C1",Winnipeg,Manitoba,Full-time,46019,Common-law
568,Nancy,Adams,1992-11-29,34,"8779 Washington Ave, Mississauga, Ontario W6O 0V6",Mississauga,Ontario,Part-time,23446,Divorced
569,Michelle,Adams,1988-06-21,38,"2460 Wilson Ave, Montreal, Quebec O3A 0T4",Montreal,Quebec,Unemployed,0,Single
570,Jessica,Allen,1988-06-01,38,"7142 Cedar Ave, Brandon, Manitoba D3Q 4Y6",Brandon,Manitoba,Unemployed,0,Widowed
571,Elizabeth,Johnson,1991-12-21,35,"6955 School St, Laval, Quebec M6J 4E3",Laval,Quebec,Unemployed,0,Common-law
572,Nicole,Cook,1992-09-26,34,"3413 Main St, Surrey, British Columbia Q5A 3G6",Surrey,British Columbia,Part-time,19216,Married
573,Jessica,Morgan,1997-11-12,29,"692 School St, Victoria, British Columbia Z1D 3N8",Victoria,British Columbia,Unemployed,0,Divorced
574,Sharon,Gonzalez,1990-11-28,36,"7905 Washington Ave, Burnaby, British Columbia R2K 4J1",Burnaby,British Columbia,Full-time,73462,Widowed
575,Donna,Green,2001-08-10,25,"4237 Mill St, Quebec City, Quebec Y2S 0B0",Quebec City,Quebec,Unemployed,0,Divorced
576,Ashley,Rogers,2006-08-21,20,"6779 School St, Burnaby, British Columbia C6Z 1R2",Burnaby,British Columbia,Full-time,44186,Common-law
577,Sarah,Stewart,1984-01-25,42,"5479 Franklin St, Burnaby, British Columbia Z5L 9D8",Burnaby,British Columbia,Part-time,23492,Single
578,Sharon,Thompson,1985-02-14,41,"4162 Jackson St, Lethbridge, Alberta H0D 3M6",Lethbridge,Alberta,Full-time,45541,Married
579,Ruth,Diaz,2006-09-22,20,"6663 Church St, Victoria, British Columbia N6E 4J0",Victoria,British Columbia,Unemployed,0,Widowed
580,Elizabeth,Turner,1997-01-01,29,"8628 Smith St, Hamilton, Ontario F2V 8G4",Hamilton,Ontario,Unemployed,0,Divorced
581,Lisa,Anderson,2008-08-29,18,"4529 High St, Vancouver, British Columbia A3K 7Z6",Vancouver,British Columbia,Part-time,22484,Single
582,Michelle,Scott,2004-08-12,22,"5098 First Ave, Vancouver, British Columbia H9E 4U1",Vancouver,British Columbia,Part-time,22341,Common-law
583,Emily,Morgan,1989-12-02,37,"4737 Second Ave, Victoria, British Columbia C3X 1B9",Victoria,British Columbia,Part-time,16380,Common-law
584,Samuel,Wilson,2003-12-20,23,"3989 Madison Ave, London, Ontario O1Z 0C6",London,Ontario,Unemployed,0,Widowed
585,Scott,Green,1992-12-16,34,"8568 School St, Edmonton, Alberta L1B 3N0",Edmonton,Alberta,Unemployed,0,Common-law
586,Karen,Martinez,1992-03-27,34,"1434 Franklin St, London, Ontario F5M 2X4",London,Ontario,Part-time,24974,Married
587,Helen,Allen,2005-07-23,21,"7374 Johnson St, Winnipeg, Manitoba K5Y 4N6",Winnipeg,Manitoba,Unemployed,0,Divorced
588,Sandra,Scott,1989-09-30,37,"8442 Mill St, Calgary, Alberta W6F 6A0",Calgary,Alberta,Part-time,24405,Widowed
